name|score|coords
Great Lakes|0.000333350087828|-32.38784, 152.11035,
Thule|0.000599112220007|-32.35, 145.76667,
Edinburgh|0.000599112220007|55.95206, -3.19648,
Quito|0.000333350087828|-0.22985, -78.52495,
Laizhou Shi|0.000839363700678|37.16917, 120.01759,
Motosu|0.000333350087828|35.4732, 136.68831,
Wellborn|0.000599112220007|30.23106, -82.81957,
Newport River|0.000333350087828|53.88504, -9.55674,
Lake Josephine Estates|0.00011761471938|28.1115, -82.5646,
Cape Town|0.000599112220007|-33.92584, 18.42322,
Fushun Shi|0.000839363700678|41.80194, 124.74528,
Platanar Abajo 1ra. Sección (La Crimea)|0.000333350087828|17.59333, -93.32472,
British Virgin Islands|0.000333350087828|18.5, -64.5,
Vinogradov|0.000333350087828|43.72901, 133.36728,
Batallón Ingeniero Número Cinco P.J. Caballero|0.00147596353441|-24.65, -58.71667,
Paradigm Sarovar Portico Kakinada|0.000333350087828|16.95571, 82.23474,
Madison|0.000333350087828|43.07305, -89.40123,
Viti Levu|0.000599112220007|-17.84512, 178.01903,
Chigasaki|0.000599112220007|35.33638, 139.40434,
Fort Dodge|0.000333350087828|42.49747, -94.16802,
Ura e Baram Uks|0.000333350087828|42.29798, 20.20708,
Tubac|0.000333350087828|31.61259, -111.04592,
Kingdom of Spain|0.00694137546857|40.0, -4.0,
Savoonga Airport|0.00106304852872|63.68639, -170.4925,
Great Bay Conservation Area|0.000333350087828|-43.17, 147.36,
Republic of Slovenia|0.00166934878493|46.08333, 15.0,
Hampton County|0.00203603141362|32.77628, -81.1407,
Ordos Shi|0.000599112220007|39.46142, 108.80946,
Jesús Gómez Portugal|0.00301981070517|21.99607, -102.29095,
Sitka|0.00106304852872|57.05315, -135.33088,
Java|0.00106304852872|42.39972, 43.93667,
Concordia|0.00106304852872|22.46667, -79.56667,
Republic of Albania|0.000599112220007|41.0, 20.0,
Zhaoyuan|0.000333350087828|45.5, 125.13333,
Kingdom of Denmark|0.00432054763486|56.0, 10.0,
Qingtongxia Shi|0.00106304852872|37.94344, 105.96501,
Gisenyi|0.000333350087828|-1.70278, 29.25639,
Prince Edward Island|0.000839363700678|46.50011, -62.99868,
Matlab Bāzār Thana|0.000333350087828|23.35, 90.75,
Hobart|0.000333350087828|-42.87936, 147.32941,
Ames|0.000599112220007|42.88418, -8.64033,
City of Sheffield Lake|0.000333350087828|41.48839, -82.09765,
Courtyard by Marriott Quebec City|0.000333350087828|46.8114, -71.214,
Kutch|0.000599112220007|38.91055, -103.8694,
Islamic Republic of Mauritania|0.000839363700678|20.25, -10.5,
Maloye Isakovo|0.000333350087828|54.73269, 20.58413,
Nagano|0.000333350087828|36.65, 138.18333,
Ibaraki|0.000333350087828|36.3, 140.31667,
Phuket International Airport|0.000599112220007|8.1132, 98.31687,
Odagawa Dam|0.000333350087828|40.88866, 140.54077,
James City County|0.000333350087828|37.31332, -76.77376,
Republic of Mali|0.000333350087828|18.0, -2.0,
Sugarcreek Police Dept|0.000599112220007|40.50253, -81.64176,
Clarendon County|0.000333350087828|33.66581, -80.2164,
Navassa Island|0.000333350087828|18.403, -75.012,
Golden|0.000333350087828|39.75554, -105.2211,
Principality of Liechtenstein|0.000599112220007|47.16667, 9.53333,
E.C. & B.T. Harris Farm|0.000333350087828|7.20597, -9.44267,
Chaves County|0.000333350087828|33.36319, -104.467,
El Naranjo|0.000333350087828|18.3575, -100.88528,
Santa Elena|0.000333350087828|-2.22622, -80.85873,
Belford Roxo|0.000333350087828|-22.76417, -43.39944,
Vols|0.000333350087828|60.17287, 24.39733,
Unorganized Territory of Camp Lejeune|0.000333350087828|34.62059, -77.38384,
Kagoshima|0.000333350087828|31.56667, 130.55,
Weatherford|0.000333350087828|32.7593, -97.79725,
Sandy River|0.000333350087828|44.72617, -69.88561,
North West Pacific Ocean - to the East|0.000333350087828|13.481, 144.7335,
Izu Kokubunjitō Ato|0.000333350087828|35.12007, 138.90974,
City of Peterson|0.000333350087828|42.91885, -95.34115,
Cordillera Occidental|0.000333350087828|-14.0, -74.0,
Rizhao|0.000333350087828|35.39579, 119.53217,
Orissa Coast|0.000599112220007|19.33333, 85.66667,
Great Basin Addition|0.000333350087828|41.16439, -112.038,
Port Clinton|0.000333350087828|41.512, -82.93769,
Minnehaha Springs|0.000333350087828|38.16318, -79.98089,
Sopot|0.000333350087828|54.4418, 18.56003,
Hancock County|0.000333350087828|41.00194, -83.66654,
Holiday Village Sagitta|0.000333350087828|43.44487, 16.69131,
M.E. Lezcano|0.000839363700678|-30.20944, -58.21384,
Los Alamos County|0.000333350087828|35.86937, -106.30729,
Cornwall|0.000333350087828|45.01809, -74.72815,
Bandırma İlçesi|0.000333350087828|40.27282, 27.9638,
Jinchuan|0.00147596353441|31.47551, 102.05884,
Lake Michigan Beach|0.000599112220007|42.22087, -86.36947,
City of Naples|0.000333350087828|26.15022, -81.79487,
Buckeye Hills Regional Park|0.000333350087828|33.28806, -112.65139,
Rooslepa|0.000333350087828|59.18417, 23.50583,
San Pedro Sula|0.000839363700678|15.50417, -88.025,
British Indian Ocean Territory|0.000599112220007|-6.0, 72.0,
Tonghua Shi|0.000333350087828|42.12389, 125.84833,
Gilbert Islands|0.000839363700678|1.42, 172.984,
Canton de Vaud|0.000839363700678|46.61671, 6.64496,
Khao Cam Pha|0.000333350087828|22.46667, 106.25,
Phillips County|0.00106304852872|34.42829, -90.84802,
Grayling|0.000333350087828|44.6614, -84.71475,
North Scappoose Creek|0.000333350087828|45.769, -122.87399,
Pioneer Valley Industrial Park|0.000333350087828|39.00722, -84.5325,
Dalian|0.000599112220007|38.91222, 121.60222,
Yanji Shi|0.000599112220007|42.88333, 129.51667,
Namosi Province|0.000333350087828|-18.05, 178.13333,
Qujing|0.000333350087828|25.48333, 103.78333,
Papeete|0.000333350087828|-17.53733, -149.5665,
Tōhō Titanium Kōjō|0.000333350087828|33.93957, 130.83794,
Verrua Po|0.000333350087828|45.10686, 9.17535,
Bishop|0.000333350087828|37.36354, -118.39511,
Malfa|0.000333350087828|38.57597, 14.83547,
Jamshedpur|0.000333350087828|22.80278, 86.18545,
Dumai|0.000333350087828|1.66711, 101.44316,
Strait of Malacca|0.000333350087828|5.02186, 99.16466,
Kinshasa|0.0012744145064|-4.32758, 15.31357,
Boulder Glacier|0.00011761471938|48.7679, -121.79792,
Madras|0.000599112220007|44.63345, -121.12949,
Republic of Croatia|0.00147596353441|45.16667, 15.5,
Eureka County|0.000333350087828|39.98389, -116.26856,
Baillie|0.000333350087828|45.38732, -67.26293,
Haiyang|0.000333350087828|29.78612, 118.17698,
St. Croix|0.000599112220007|44.96182, -64.0327,
Pacifica|0.000599112220007|37.61383, -122.48692,
Botija|0.000333350087828|39.34365, -6.08623,
Portage Creek|0.000333350087828|58.90611, -157.7175,
Indiana|0.00301981070517|40.00032, -86.25027,
Louisiana|0.00401825940117|31.00047, -92.0004,
Anacortes|0.000333350087828|48.5126, -122.61267,
Chennai|0.000599112220007|13.08784, 80.27847,
Bunyu|0.000599112220007|3.46172, 117.84051,
Municipio de San Jorge|0.000333350087828|11.48333, -85.8,
Ipoh|0.000333350087828|4.5841, 101.0829,
City of Gretna|0.000333350087828|29.91004, -90.05157,
Republic of Namibia|0.00238086345665|-22.0, 17.0,
Shoshone County|0.000333350087828|47.35167, -115.89103,
Paris|0.00270786763068|48.85341, 2.3488,
Kent County|0.000333350087828|39.09595, -75.50461,
Markov Grad|0.000333350087828|41.35722, 21.5325,
Russian Federation|0.0102110291761|60.0, 100.0,
Atlanta|0.0012744145064|33.749, -84.38798,
Rio Grande do Sul|0.000333350087828|-30.0, -53.5,
Saharan|0.000333350087828|32.37142, 76.06701,
W.D. McKinney Cotton Gin (historical)|0.000599112220007|31.44685, -95.12633,
Acajutla|0.000333350087828|13.59278, -89.8275,
Kigali|0.000333350087828|-1.94995, 30.05885,
Western States Number 1 Dam|0.000333350087828|43.3833, -106.24224,
Republic of Ecuador|0.00221088923455|-1.25, -78.25,
Storrs|0.000333350087828|41.80843, -72.24952,
Moffett Field Naval Air Station (historical)|8.23634548753e-05|37.415, -122.04806,
Panamint Valley|0.000333350087828|35.68385, -117.09032,
Marriott Curacao Resort|0.000333350087828|12.1136, -68.9546,
Ulysses|0.000333350087828|37.58141, -101.35517,
Republic of the Sudan|0.000839363700678|16.0, 30.0,
Sir F.K. Savigny|0.000333350087828|52.50589, 13.32011,
Kipnuk Airport|0.000333350087828|59.93306, -164.03083,
City of Port Heiden|0.000333350087828|56.94225, -158.59895,
Township of Eel River|0.000333350087828|41.2209, -85.25007,
Louis Jasmin|0.000333350087828|18.85, -72.53333,
Kuala Terengganu|0.000599112220007|5.3302, 103.1408,
Katrina|0.000333350087828|-24.38666, 148.84993,
Kingman County|0.000333350087828|37.55888, -98.13633,
Puerta de Segura, La|0.000333350087828|38.38075, -2.79131,
Gila Bend|0.000333350087828|32.94782, -112.71683,
Santa Rosa Mine|0.000333350087828|33.78419, -117.33504,
Searles Valley|0.000333350087828|35.76745, -117.40395,
Natland|0.000333350087828|54.29614, -2.73434,
Lemhi River Weir|0.000333350087828|44.72909, -113.43421,
Port Townsend|0.000333350087828|48.11704, -122.76045,
Houghton County|0.000333350087828|46.99155, -88.65206,
Esteban Agustín Gascón|0.000839363700678|-37.45534, -63.25468,
Papago Park|0.000839363700678|33.4581, -111.94987,
Guangzhou|0.0012744145064|23.11667, 113.25,
Montenegro|0.0012744145064|42.75, 19.25,
Kuala Lumpur|0.000839363700678|3.1412, 101.68653,
Iwate|0.000333350087828|39.6, 141.35,
Luoyang|0.000839363700678|23.16244, 114.27342,
Honolulu|0.00270786763068|21.30694, -157.85833,
Yongcheng Shi|0.000333350087828|33.96552, 116.32132,
Shaanxi|0.000839363700678|36.0, 109.0,
Republic of France|0.00836569751114|46.0, 2.0,
Central African Republic|0.00347812544158|7.0, 21.0,
Yentsy|0.000333350087828|53.0232, 30.8329,
Manokotak Airport|0.000333350087828|58.98897, -159.04997,
Willapa Bay|0.000333350087828|46.37316, -123.95877,
Pacific Northwest|0.00147596353441|45.99696, -118.49854,
Shandong Sheng|0.000839363700678|36.33333, 118.25,
Lubbock County|0.000333350087828|33.61021, -101.82055,
L.A. Sky Boutique Hotel|0.0012744145064|34.04144, -118.42918,
Lake Arrowhead|0.000333350087828|34.24834, -117.18921,
Baiyu|0.000333350087828|33.27017, 100.66576,
Malacca|0.000599112220007|2.196, 102.2405,
Maine|0.00301981070517|45.50032, -69.24977,
Ichikawa Shi|0.000333350087828|35.71865, 139.93294,
Calapooia River|0.000333350087828|44.63901, -123.1101,
San Leo|0.000333350087828|43.89696, 12.34364,
Alcona County|0.000333350087828|44.71161, -83.34366,
City of Minco|0.000333350087828|35.3174, -97.95182,
Parque Nacional Morrocoy|0.000333350087828|10.88397, -68.29823,
Alberta|0.00203603141362|52.28333, -117.469,
Little Narragansett Bay|0.000333350087828|41.3201, -71.8659,
Northern Pacific Park|0.000599112220007|46.59556, -95.575,
Lort|0.000151209318621|36.34273, -119.15427,
Detskaya Klinicheskaya Bol’nitsa Nomer Dvadtsat’ Odin Imeni V.P. Bisyarinoy|0.000333350087828|55.00074, 73.36561,
City of Rochester|0.000333350087828|43.16881, -77.61596,
Rawhide Mountains Wilderness|0.000333350087828|34.20863, -113.62271,
Landscape Hill Nature Reserve|0.000333350087828|-32.52766, 117.4087,
Village of Tiltonsville|0.000333350087828|40.17217, -80.69718,
Orlando|0.000599112220007|28.53834, -81.37924,
Gresik|0.000333350087828|-7.15389, 112.65611,
Zigong|0.000333350087828|29.34162, 104.77689,
Uruzgan|0.000333350087828|32.9, 66.62,
Village of Wolverine Lake|0.000333350087828|42.55502, -83.48825,
Genoa|0.000333350087828|44.4264, 8.91519,
Principality of Monaco|0.000333350087828|43.73141, 7.41903,
Antwerpen|0.000333350087828|51.21989, 4.40346,
City of Palmer Town|0.000333350087828|42.18876, -72.31109,
Boville Ernica|0.000333350087828|41.64252, 13.4727,
Santa Catalina|0.000333350087828|-33.20628, -64.43546,
New Bern|0.000333350087828|35.10849, -77.04411,
Benxi|0.000839363700678|41.28861, 123.765,
Lebanon|0.000333350087828|33.83333, 35.83333,
Sanmenxia|0.000839363700678|34.77472, 111.18139,
Palm Beach County|0.000333350087828|26.64757, -80.43651,
Sulawesi Utara|0.000599112220007|1.25, 124.83333,
Comayagua|0.000333350087828|14.45, -87.63333,
Neuss|0.000333350087828|51.19807, 6.68504,
Wheaton|0.000333350087828|41.86614, -88.10701,
Republic of Maldives|0.000333350087828|3.2, 73.0,
Hechi|0.000333350087828|24.69834, 108.04985,
Forbes|0.000333350087828|-33.38436, 148.0076,
United Kingdom of Great Britain and Northern Ireland|0.0103861541369|54.75844, -2.69531,
Kingdom of the Netherlands|0.00360611867314|52.25, 5.75,
Town of Vici|0.000333350087828|36.1487, -99.29935,
Henderson County|0.000333350087828|32.21189, -95.85356,
Ainak|0.000333350087828|22.37646, 93.15786,
Redwood National and State Parks|0.000333350087828|41.28789, -124.0589,
East Glacier Park Village|0.00011761471938|48.44691, -113.22315,
Haenam|0.000333350087828|40.91727, 126.52171,
Village of Lake Zurich|0.000333350087828|42.19579, -88.08757,
Kaktovik|0.000333350087828|70.13194, -143.62389,
Ocracoke|0.000333350087828|35.11462, -75.98101,
Iron County|0.000333350087828|37.85917, -113.28927,
Hong Kong Special Administrative Region|0.00166934878493|22.25, 114.16667,
Sea of Japan|0.000599112220007|43.5, 135.75,
Willemstad|0.000333350087828|12.1084, -68.93354,
County Line|0.000333350087828|33.82149, -86.7186,
Managua|0.000333350087828|12.13282, -86.2504,
Sagami|0.000333350087828|35.33333, 139.25,
Antananarivo|0.000333350087828|-18.91368, 47.53613,
Pusan-dong|0.000333350087828|41.48864, 127.23842,
Hashimoto|0.000333350087828|34.31667, 135.61667,
Chungbuk-kol|0.000333350087828|37.4022, 128.7234,
Ceres|0.0012744145064|37.59493, -120.95771,
Lakewood|0.000599112220007|39.70471, -105.08137,
Lami i Madh|0.000333350087828|41.73722, 20.08917,
Rumania|0.000333350087828|3.96333, -75.82083,
Fukushima|0.000839363700678|37.75, 140.46667,
Nicoya|0.000333350087828|10.15038, -85.45093,
Zhengzhou|0.000839363700678|34.75778, 113.64861,
Mississippi|0.00238086345665|32.75041, -89.75036,
Petersburg Public Health Center - Southeast Region|0.000599112220007|56.81269, -132.95518,
Bellavista|0.000599112220007|-7.05614, -76.5911,
Wyoming|0.00210659284585|43.00024, -107.5009,
Rio de Janeiro|0.000333350087828|-22.90278, -43.2075,
Kaipara Harbour|0.000333350087828|-36.53819, 174.37019,
City of Savannah|0.0012744145064|31.97524, -81.16802,
Gladstone|0.000599112220007|-24.01869, 151.65818,
Perth|0.00185574523484|-31.95224, 115.8614,
Rio Verde|0.000599112220007|-17.71888, -51.04215,
Village of Rosemont|0.000333350087828|41.98898, -87.87174,
Baseline Road|0.000599112220007|6.9258, 79.877,
Madhya Pradesh|0.0012744145064|23.5, 78.5,
Township of Pactola|0.000333350087828|44.06027, -103.44213,
Baotou|0.000839363700678|40.65222, 109.82222,
Shiprock|0.000333350087828|36.78555, -108.68703,
Lishui|0.000333350087828|28.46042, 119.91029,
West Virginia|0.00785236526301|38.50038, -80.50009,
Western Channel|0.000333350087828|34.66667, 129.0,
Kamchatka|0.000599112220007|56.36946, 71.28563,
Nandan Chengguanzhen|0.000333350087828|25.01036, 107.55712,
Hasle|0.000333350087828|46.97787, 8.05326,
El Paso County|0.000599112220007|31.76855, -106.23483,
Rome|0.000839363700678|41.89193, 12.51133,
Normandy|0.000333350087828|49.19906, 0.49988,
Laiyuan Xian|0.000333350087828|39.31667, 114.68333,
South Dakota|0.00270786763068|44.50026, -100.25069,
Deaf Smith County|0.000333350087828|34.96602, -102.60494,
Berry Islands District|0.000599112220007|25.72111, -77.83139,
Sevilla|0.000333350087828|37.38283, -5.97317,
Balco|0.000333350087828|22.39758, 82.7455,
Jumna Bridge|0.000333350087828|27.19242, 78.0391,
Starke County|0.000839363700678|41.28093, -86.64765,
Bali-Ngemba N.A. Forestière Réserve|0.000599112220007|5.81219, 10.08362,
Pico del Este|0.000333350087828|18.26861, -65.75879,
North Fork Toppenish Creek|0.000333350087828|46.25207, -120.95396,
Shiogama Shi|0.000333350087828|38.32651, 141.03992,
City of Nixon|0.000333350087828|29.26981, -97.76574,
Catalina Foothills|0.000333350087828|32.29785, -110.9187,
Hubei Sheng|0.000599112220007|31.0, 112.25,
Judith Basin County|0.000333350087828|47.04546, -110.26607,
Township of West Washington|0.000333350087828|38.21711, -98.08725,
Eaton County|0.000333350087828|42.59607, -84.83831,
Claxton Bay|0.000333350087828|10.36637, -61.45985,
Kalispell|0.00011761471938|48.19579, -114.31291,
Kamei|0.000333350087828|31.27612, 95.87173,
Atka|0.000839363700678|60.83502, 151.78939,
Harbo|0.000599112220007|60.1, 17.2,
Republic of Colombia|0.00317078682449|4.0, -73.25,
Central Africa|0.000333350087828|-2.02107, 24.69727,
Laredo|0.000839363700678|27.50641, -99.50754,
Woods County|0.000333350087828|36.76694, -98.86512,
Melbourne|0.0012744145064|-37.814, 144.96332,
Inchon Northeast|0.000333350087828|38.675, 126.92417,
Michigan|0.00388324041514|44.25029, -85.50033,
Whatcom Creek Waterway|0.000333350087828|48.74594, -122.49267,
Oscarville|0.000333350087828|60.72278, -161.77,
Cliff Sadlier V.C. Memorial Park|0.000333350087828|-31.95139, 115.8072,
Everist Cemetery|0.000333350087828|42.12915, -93.08798,
Palumbo|0.000333350087828|39.37913, 16.02448,
Z̧ahr Bū Zuraydah|0.000333350087828|32.13333, 23.15,
Hemani|0.000333350087828|-2.48347, 40.23655,
Thornwood|0.000333350087828|41.12343, -73.77902,
City of Huntsville|0.00185574523484|34.58621, -86.80156,
Zaliv Odoptu|0.000333350087828|53.40436, 143.11771,
Florida Keys Wilderness|0.000333350087828|24.74875, -81.41758,
Maharashtra|0.000599112220007|18.0, 74.0,
Colonia J.L. Mallorquín|0.000599112220007|-25.36667, -55.21667,
Aleutians East Borough|0.000333350087828|54.85, -163.41667,
Genève|0.000333350087828|46.19673, 6.11044,
Sathani Khan Keha Khomo Sip-Kao|0.000599112220007|13.89834, 100.589,
Chemult|0.000333350087828|43.21652, -121.7828,
Keys|0.000333350087828|35.79815, -94.96773,
Yokoshiba|0.000333350087828|35.65, 140.48333,
District of Columbia|0.000599112220007|38.91706, -77.00025,
Takaya|0.000333350087828|40.61795, 140.42721,
Hungary|0.00254639933493|47.0, 20.0,
Pangnirtung|0.000333350087828|66.14511, -65.71252,
Hennepin County|0.000333350087828|45.00458, -93.47688,
Ontario|0.00270786763068|49.25014, -84.49983,
Scammon Bay Airport|0.000333350087828|61.84467, -165.57998,
Chincoteague|0.000333350087828|37.93318, -75.37881,
São Paulo|0.000333350087828|-23.5475, -46.63611,
Napaskiak Airport|0.000333350087828|60.7069, -161.77325,
Municipal District of Foothills No. 31|0.000333350087828|50.61571, -114.02618,
Nanaimo Vancouver Island Trave|0.000333350087828|49.17247, -123.94265,
Klamath River|0.000839363700678|41.86125, -122.82559,
Choquette|0.000333350087828|47.83345, -75.19921,
A.F. Robertson Cunninghame Park|0.000333350087828|-29.7318, 151.7012,
Bering Sea|0.00374589891262|60.0, -175.0,
Ortunuviaq|0.000333350087828|67.21667, -33.36667,
Adagio Access Nimes|0.000333350087828|43.83137, 4.36609,
South Shields|0.000333350087828|54.99859, -1.4323,
Osaka|0.000333350087828|34.69374, 135.50218,
Democratic People’s Republic of Korea|0.00166934878493|40.0, 127.0,
Town of Italy|0.00654958377806|32.18574, -96.88662,
Kyanite Dam Number Three|0.000333350087828|37.46848, -78.43805,
Arlington County|0.00166934878493|38.87862, -77.10096,
Cape Hatteras Group Headquarters|0.000333350087828|35.93628, -75.71018,
Cambridge Bay|0.000333350087828|69.11489, -105.05484,
State of Qatar|0.00106304852872|25.5, 51.25,
Village of Woodman|0.000333350087828|43.09248, -90.797,
South East Snare|0.000333350087828|-36.07015, 137.25917,
